sampleid,x,y
6870,43,1
6871,567,1
6872,93,1
6873,825,1
6874,593,1
6875,139,1
6876,915,1
6877,814,1
6878,425,1
6879,531,1
6880,579,1
6881,290,1
6882,822,1
6883,352,1
6884,812,1
6885,288,1
6886,152,1
6887,622,1
6888,470,1
6889,757,1
6890,121,1
6891,444,1
6892,235,1
6893,261,1
6894,534,1
6895,992,1
6896,202,1
6897,198,1
6898,234,1
6899,586,1
6900,750,1
6901,241,1
6902,586,1
6903,267,1
6904,684,1
6905,339,1
6906,918,1
6907,1000,1
6908,999,1
6909,505,1
6910,776,1
6911,117,1
6912,70,1
6913,319,1
6914,627,1
6915,510,1
6916,236,1
6917,807,1
6918,3,1
6919,846,1
6920,531,1
6921,111,1
6922,542,1
6923,457,1
6924,918,1
6925,410,1
6926,470,1
6927,289,1
6928,342,1
6929,588,1
6930,84,1
6931,47,1
6932,778,1
6933,98,1
6934,897,1
6935,845,1
6936,102,1
6937,612,1
6938,441,1
6939,788,1
6940,288,1
6941,341,1
6942,883,1
6943,449,1
6944,85,1
6945,606,1
6946,755,1
6947,675,1
6948,338,1
6949,330,1
6950,964,1
6951,281,1
6952,485,1
6953,215,1
6954,193,1
6955,478,1
6956,907,1
6957,695,1
6958,519,1
6959,221,1
6960,273,1
6961,306,1
6962,208,1
6963,1006,0
6964,966,1
6965,471,1
6966,79,1
6967,83,1
6968,894,1
6969,317,1
6970,481,1
6971,352,1
6972,432,1
6973,470,1
6974,449,1
6975,886,1
6976,967,1
6977,474,1
6978,732,1
6979,182,1
6980,954,1
6981,179,1
6982,46,1
6983,407,1
6984,0,1
6985,481,1
6986,285,1
6987,717,1
6988,311,1
6989,549,1
6990,2,1
6991,425,1
6992,939,1
6993,486,1
6994,670,1
6995,383,1
6996,464,1
6997,284,1
6998,748,1
6999,461,1
7000,923,1
7001,278,1
7002,989,1
7003,470,1
7004,590,1
7005,698,1
7006,1008,0
7007,538,1
7008,279,1
7009,2,1
7010,597,1
7011,680,1
7012,776,1
7013,465,1
7014,369,1
7015,938,1
7016,573,1
7017,274,1
7018,435,1
7019,157,1
7020,601,1
7021,166,1
7022,480,1
7023,365,1
7024,1009,0
7025,848,1
7026,866,1
7027,59,1
7028,186,1
7029,389,1
7030,483,1
7031,58,1
7032,63,1
7033,800,1
7034,775,1
7035,250,1
7036,829,1
7037,279,1
7038,168,1
7039,743,1
7040,34,1
7041,487,1
7042,640,1
7043,664,1
7044,680,1
7045,706,1
7046,612,1
7047,380,1
7048,925,1
7049,861,1
7050,460,1
7051,340,1
7052,501,1
7053,997,1
7054,26,1
7055,312,1
7056,236,1
7057,860,1
7058,37,1
7059,929,1
7060,11,1
7061,400,1
7062,523,1
7063,940,1
7064,947,1
7065,969,1
7066,459,1
7067,8,1
7068,1022,0
7069,635,1
7070,896,1
7071,792,1
7072,873,1
7073,55,1
7074,911,1
7075,469,1
7076,278,1
7077,111,1
7078,749,1
7079,930,1
7080,876,1
7081,243,1
7082,1023,0
7083,136,1
7084,93,1
7085,925,1
7086,857,1
7087,613,1
7088,294,1
7089,69,1
7090,947,1
7091,655,1
7092,444,1
7093,942,1
7094,290,1
7095,661,1
7096,275,1
7097,177,1
7098,835,1
7099,507,1
7100,740,1
7101,576,1
7102,772,1
7103,729,1
7104,549,1
7105,449,1
7106,389,1
7107,477,1
7108,767,1
7109,398,1
7110,250,1
7111,647,1
7112,179,1
7113,458,1
7114,602,1
7115,284,1
7116,325,1
7117,445,1
7118,556,1
7119,928,1
7120,425,1
7121,54,1
7122,320,1
7123,602,1
7124,952,1
7125,718,1
7126,289,1
7127,861,1
7128,298,1
7129,912,1
7130,660,1
7131,917,1
7132,588,1
7133,785,1
7134,326,1
7135,345,1
7136,708,1
7137,339,1
7138,300,1
7139,772,1
7140,436,1
7141,922,1
7142,445,1
7143,876,1
7144,904,1
7145,729,1
7146,931,1
7147,229,1
7148,967,1
7149,214,1
7150,30,1
7151,579,1
7152,7,1
7153,749,1
7154,315,1
7155,333,1
7156,459,1
7157,868,1
7158,33,1
7159,629,1
7160,373,1
7161,997,1
7162,538,1
7163,707,1
7164,62,1
7165,649,1
7166,533,1
7167,955,1
7168,747,1
7169,193,1
7170,986,1
7171,58,1
7172,629,1
7173,241,1
7174,150,1
7175,224,1
7176,868,1
7177,615,1
7178,796,1
7179,375,1
7180,25,1
7181,786,1
7182,405,1
7183,316,1
7184,59,1
7185,716,1
7186,18,1
7187,688,1
7188,286,1
7189,933,1
7190,121,1
7191,978,1
7192,922,1
7193,58,1
7194,978,1
7195,964,1
7196,769,1
7197,310,1
7198,469,1
7199,688,1
7200,797,1
7201,448,1
7202,304,1
7203,324,1
7204,92,1
7205,793,1
7206,178,1
7207,119,1
7208,1021,0
7209,839,1
7210,1012,0
7211,817,1
7212,580,1
7213,179,1
7214,299,1
7215,597,1
7216,341,1
7217,335,1
7218,759,1
7219,384,1
7220,306,1
7221,54,1
7222,825,1
7223,1024,0
7224,801,1
7225,215,1
7226,404,1
7227,851,1
7228,776,1
7229,531,1
7230,280,1
7231,366,1
7232,353,1
7233,465,1
7234,412,1
7235,419,1
7236,910,1
7237,592,1
7238,904,1
7239,571,1
7240,557,1
7241,282,1
7242,744,1
7243,967,1
7244,925,1
7245,8,1
7246,353,1
7247,710,1
7248,970,1
7249,564,1
7250,203,1
7251,262,1
7252,107,1
7253,347,1
7254,766,1
7255,767,1
7256,640,1
7257,356,1
7258,121,1
7259,812,1
7260,266,1
7261,747,1
7262,677,1
7263,469,1
7264,73,1
7265,2,1
7266,31,1
7267,518,1
7268,138,1
7269,58,1
7270,305,1
7271,141,1
7272,0,1
7273,209,1
7274,367,1
7275,471,1
7276,73,1
7277,403,1
7278,637,1
7279,94,1
7280,785,1
7281,116,1
7282,512,1
7283,715,1
7284,363,1
7285,130,1
7286,697,1
7287,267,1
7288,434,1
7289,216,1
7290,290,1
7291,626,1
7292,1014,0
7293,363,1
7294,565,1
7295,478,1
7296,627,1
7297,646,1
7298,583,1
7299,912,1
7300,577,1
7301,518,1
7302,383,1
7303,267,1
7304,955,1
7305,893,1
7306,1018,0
7307,690,1
7308,170,1
7309,365,1
7310,445,1
7311,970,1
7312,866,1
7313,774,1
7314,810,1
7315,992,1
7316,521,1
7317,579,1
7318,976,1
7319,518,1
7320,969,1
7321,28,1
7322,600,1
7323,776,1
7324,250,1
7325,888,1
7326,265,1
7327,456,1
7328,710,1
7329,664,1
7330,825,1
7331,501,1
7332,795,1
7333,890,1
7334,178,1
7335,192,1
7336,772,1
7337,26,1
7338,79,1
7339,353,1
7340,686,1
7341,795,1
7342,77,1
7343,844,1
7344,468,1
7345,228,1
7346,105,1
7347,203,1
7348,145,1
7349,465,1
7350,44,1
7351,963,1
7352,596,1
7353,301,1
7354,921,1
7355,518,1
7356,797,1
7357,0,1
7358,310,1
7359,208,1
7360,467,1
7361,460,1
7362,140,1
7363,982,1
7364,955,1
7365,682,1
7366,688,1
7367,282,1
7368,366,1
7369,518,1
7370,457,1
7371,87,1
7372,758,1
7373,164,1
7374,949,1
7375,342,1
7376,704,1
7377,923,1
7378,600,1
7379,151,1
7380,146,1
7381,276,1
7382,838,1
7383,1002,0
7384,141,1
7385,925,1
7386,116,1
7387,391,1
7388,642,1
7389,8,1
7390,753,1
7391,638,1
7392,96,1
7393,196,1
7394,802,1
7395,178,1
7396,444,1
7397,157,1
7398,987,1
7399,958,1
7400,1018,0
7401,516,1
7402,895,1
7403,511,1
7404,103,1
7405,559,1
7406,973,1
7407,58,1
7408,201,1
7409,418,1
7410,165,1
7411,728,1
7412,277,1
7413,765,1
7414,704,1
7415,760,1
7416,647,1
7417,840,1
7418,1002,0
7419,965,1
7420,314,1
7421,995,1
7422,1,1
7423,431,1
7424,616,1
7425,807,1
7426,718,1
7427,544,1
7428,788,1
7429,272,1
7430,180,1
7431,789,1
7432,790,1
7433,980,1
7434,914,1
7435,672,1
7436,717,1
7437,228,1
7438,496,1
7439,7,1
7440,127,1
7441,515,1
7442,255,1
7443,730,1
7444,324,1
7445,758,1
7446,778,1
7447,252,1
7448,820,1
7449,750,1
7450,444,1
7451,566,1
7452,45,1
7453,336,1
7454,88,1
7455,684,1
7456,170,1
7457,590,1
7458,715,1
7459,805,1
7460,127,1
7461,504,1
7462,793,1
7463,819,1
7464,127,1
7465,33,1
7466,344,1
7467,4,1
7468,624,1
7469,524,1
7470,188,1
7471,428,1
7472,799,1
7473,441,1
7474,74,1
7475,268,1
7476,55,1
7477,615,1
7478,392,1
7479,528,1
7480,600,1
7481,788,1
7482,359,1
7483,596,1
7484,580,1
7485,12,1
7486,614,1
7487,570,1
7488,747,1
7489,799,1
7490,205,1
7491,218,1
7492,559,1
7493,351,1
7494,934,1
7495,632,1
7496,224,1
7497,686,1
7498,944,1
7499,505,1
7500,619,1
7501,263,1
7502,113,1
7503,430,1
7504,311,1
7505,418,1
7506,190,1
7507,318,1
7508,20,1
7509,700,1
7510,447,1
7511,160,1
7512,229,1
7513,17,1
7514,206,1
7515,1023,0
7516,350,1
7517,585,1
7518,113,1
7519,804,1
7520,483,1
7521,753,1
7522,628,1
7523,46,1
7524,621,1
7525,431,1
7526,696,1
7527,979,1
7528,660,1
7529,675,1
7530,759,1
7531,758,1
7532,402,1
7533,318,1
7534,872,1
7535,445,1
7536,32,1
7537,315,1
7538,770,1
7539,680,1
7540,130,1
7541,268,1
7542,742,1
7543,88,1
7544,656,1
7545,940,1
7546,237,1
7547,634,1
7548,703,1
7549,381,1
7550,397,1
7551,389,1
7552,6,1
7553,174,1
7554,138,1
7555,126,1
7556,706,1
7557,54,1
7558,447,1
7559,347,1
7560,176,1
7561,289,1
7562,515,1
7563,560,1
7564,71,1
7565,563,1
7566,1013,0
7567,660,1
7568,991,1
7569,361,1
7570,130,1
7571,929,1
7572,182,1
7573,787,1
7574,42,1
7575,877,1
7576,955,1
7577,229,1
7578,700,1
7579,417,1
7580,766,1
7581,894,1
7582,521,1
7583,469,1
7584,162,1
7585,936,1
7586,623,1
7587,139,1
7588,987,1
7589,26,1
7590,189,1
7591,304,1
7592,534,1
7593,619,1
7594,20,1
7595,890,1
7596,122,1
7597,641,1
7598,917,1
7599,650,1
7600,733,1
7601,223,1
7602,278,1
7603,591,1
7604,44,1
7605,921,1
7606,703,1
7607,171,1
7608,346,1
7609,223,1
7610,175,1
7611,232,1
7612,798,1
7613,282,1
7614,476,1
7615,836,1
7616,799,1
7617,814,1
7618,1,1
7619,476,1
7620,478,1
7621,212,1
7622,106,1
7623,482,1
7624,781,1
7625,963,1
7626,520,1
7627,413,1
7628,742,1
7629,42,1
7630,583,1
7631,5,1
7632,988,1
7633,673,1
7634,318,1
7635,733,1
7636,1011,0
7637,227,1
7638,648,1
7639,581,1
7640,288,1
7641,151,1
7642,569,1
7643,222,1
7644,237,1
7645,331,1
7646,857,1
7647,285,1
7648,524,1
7649,28,1
7650,155,1
7651,935,1
7652,188,1
7653,27,1
7654,531,1
7655,872,1
7656,63,1
7657,859,1
7658,75,1
7659,798,1
7660,164,1
7661,304,1
7662,477,1
7663,890,1
7664,999,1
7665,459,1
7666,74,1
7667,347,1
7668,386,1
7669,73,1
7670,958,1
7671,190,1
7672,88,1
7673,486,1
7674,219,1
7675,623,1
7676,78,1
7677,9,1
7678,142,1
7679,76,1
7680,768,1
7681,194,1
7682,402,1
7683,769,1
7684,93,1
7685,122,1
7686,714,1
7687,800,1
7688,737,1
7689,9,1
7690,776,1
7691,913,1
7692,501,1
7693,592,1
7694,1023,0
7695,34,1
7696,292,1
7697,221,1
7698,359,1
7699,9,1
7700,466,1
7701,379,1
7702,141,1
7703,75,1
7704,450,1
7705,956,1
7706,355,1
7707,550,1
7708,214,1
7709,499,1
7710,843,1
7711,551,1
7712,912,1
7713,466,1
7714,236,1
7715,891,1
7716,976,1
7717,19,1
7718,716,1
7719,433,1
7720,678,1
7721,963,1
7722,558,1
7723,155,1
7724,589,1
7725,131,1
7726,84,1
7727,82,1
7728,216,1
7729,527,1
7730,1009,0
7731,506,1
7732,465,1
7733,301,1
7734,940,1
7735,304,1
7736,420,1
7737,766,1
7738,816,1
7739,469,1
7740,669,1
7741,998,1
7742,672,1
7743,323,1
7744,366,1
7745,770,1
7746,21,1
7747,457,1
7748,194,1
7749,35,1
7750,109,1
7751,421,1
7752,192,1
7753,154,1
7754,806,1
7755,632,1
7756,684,1
7757,114,1
7758,857,1
7759,97,1
7760,700,1
7761,999,1
7762,958,1
7763,819,1
7764,635,1
7765,336,1
7766,862,1
7767,769,1
7768,950,1
7769,255,1
7770,168,1
7771,297,1
7772,344,1
7773,931,1
7774,611,1
7775,285,1
7776,318,1
7777,799,1
7778,141,1
7779,131,1
7780,914,1
7781,59,1
7782,955,1
7783,350,1
7784,423,1
7785,960,1
7786,510,1
7787,909,1
7788,535,1
7789,923,1
7790,146,1
7791,594,1
7792,738,1
7793,1001,0
7794,690,1
7795,7,1
7796,996,1
7797,961,1
7798,153,1
7799,586,1
7800,373,1
7801,1012,0
7802,225,1
7803,1005,0
7804,670,1
7805,441,1
7806,309,1
7807,824,1
7808,808,1
7809,348,1
7810,300,1
7811,63,1
7812,354,1
7813,762,1
7814,383,1
7815,169,1
7816,278,1
7817,322,1
7818,405,1
7819,230,1
7820,383,1
7821,778,1
7822,810,1
7823,540,1
7824,615,1
7825,134,1
7826,159,1
7827,678,1
7828,319,1
7829,249,1
7830,772,1
7831,931,1
7832,518,1
7833,219,1
7834,978,1
7835,43,1
7836,410,1
7837,353,1
7838,311,1
7839,714,1
7840,521,1
7841,317,1
7842,275,1
7843,752,1
7844,682,1
7845,707,1
7846,246,1
7847,472,1
7848,991,1
7849,668,1
7850,982,1
7851,773,1
7852,928,1
7853,856,1
7854,739,1
7855,242,1
7856,424,1
7857,617,1
7858,361,1
7859,572,1
7860,979,1
7861,622,1
7862,218,1
7863,67,1
7864,308,1
7865,96,1
7866,546,1
7867,806,1
7868,463,1
7869,759,1
7870,793,1
7871,200,1
7872,711,1
7873,619,1
7874,54,1
7875,705,1
7876,63,1
7877,465,1
7878,102,1
7879,750,1
7880,715,1
7881,447,1
7882,32,1
7883,316,1
7884,1025,0
7885,236,1
7886,644,1
7887,316,1
7888,346,1
7889,882,1
7890,329,1
7891,227,1
7892,493,1
7893,520,1
7894,863,1
7895,965,1
7896,708,1
7897,29,1
7898,953,1
7899,350,1
7900,819,1
7901,392,1
7902,998,1
7903,41,1
7904,357,1
7905,665,1
7906,594,1
7907,275,1
7908,689,1
7909,770,1
7910,998,1
7911,458,1
7912,144,1
7913,771,1
7914,468,1
7915,251,1
7916,83,1
7917,365,1
7918,832,1
7919,492,1
7920,74,1
7921,449,1
7922,413,1
7923,192,1
7924,5,1
7925,612,1
7926,218,1
7927,837,1
7928,641,1
7929,72,1
7930,897,1
7931,834,1
7932,370,1
7933,182,1
7934,908,1
7935,207,1
7936,951,1
7937,328,1
7938,192,1
7939,39,1
7940,983,1
7941,854,1
7942,487,1
7943,331,1
7944,775,1
7945,141,1
7946,670,1
7947,313,1
7948,174,1
7949,258,1
7950,241,1
7951,0,1
7952,518,1
7953,842,1
7954,948,1
7955,390,1
7956,1021,0
7957,493,1
7958,741,1
7959,492,1
7960,264,1
7961,321,1
7962,452,1
7963,776,1
7964,47,1
7965,1004,0
7966,983,1
7967,428,1
7968,317,1
7969,225,1
7970,474,1
7971,428,1
7972,315,1
7973,368,1
7974,840,1
7975,125,1
7976,497,1
7977,528,1
7978,879,1
7979,762,1
7980,433,1
7981,573,1
7982,159,1
7983,784,1
7984,73,1
7985,495,1
7986,448,1
7987,703,1
7988,999,1
7989,862,1
7990,432,1
7991,860,1
7992,42,1
7993,331,1
7994,128,1
7995,547,1
7996,95,1
7997,606,1
7998,751,1
7999,843,1
8000,60,1
8001,1004,0
8002,575,1
8003,489,1
8004,741,1
8005,983,1
8006,868,1
8007,702,1
8008,655,1
8009,387,1
8010,163,1
8011,618,1
8012,487,1
8013,486,1
8014,135,1
8015,347,1
8016,248,1
8017,331,1
8018,591,1
8019,641,1
8020,660,1
8021,753,1
8022,600,1
8023,964,1
8024,615,1
8025,849,1
8026,288,1
8027,791,1
8028,978,1
8029,214,1
8030,866,1
8031,886,1
8032,553,1
8033,914,1
8034,180,1
8035,529,1
8036,211,1
8037,420,1
8038,1022,0
8039,214,1
8040,402,1
8041,483,1
8042,479,1
8043,196,1
8044,78,1
8045,532,1
8046,562,1
8047,198,1
8048,273,1
8049,143,1
8050,1,1
8051,146,1
8052,1013,0
8053,167,1
8054,429,1
8055,879,1
8056,774,1
8057,30,1
8058,675,1
8059,787,1
8060,473,1
8061,616,1
8062,840,1
8063,927,1
8064,303,1
8065,130,1
8066,692,1
8067,872,1
8068,471,1
8069,712,1
8070,220,1
8071,962,1
8072,52,1
8073,823,1
8074,531,1
8075,328,1
8076,785,1
8077,560,1
8078,647,1
8079,942,1
8080,252,1
8081,1016,0
8082,283,1
8083,429,1
8084,909,1
8085,39,1
8086,1003,0
8087,309,1
8088,872,1
8089,683,1
8090,525,1
8091,351,1
8092,717,1
8093,982,1
8094,613,1
8095,801,1
8096,741,1
8097,569,1
8098,845,1
8099,138,1
8100,331,1
8101,489,1
8102,604,1
8103,419,1
8104,405,1
8105,694,1
8106,977,1
8107,231,1
8108,675,1
8109,210,1
8110,147,1
8111,181,1
8112,107,1
8113,662,1
8114,337,1
8115,984,1
8116,87,1
8117,169,1
8118,587,1
8119,366,1
8120,606,1
8121,354,1
8122,821,1
8123,846,1
8124,106,1
8125,957,1
8126,654,1
8127,587,1
8128,370,1
8129,840,1
8130,34,1
8131,862,1
8132,291,1
8133,985,1
8134,372,1
8135,404,1
8136,785,1
8137,42,1
8138,755,1
8139,49,1
8140,738,1
8141,552,1
8142,216,1
8143,399,1
8144,421,1
8145,837,1
8146,147,1
8147,132,1
8148,163,1
8149,106,1
8150,908,1
8151,814,1
8152,632,1
8153,789,1
8154,728,1
8155,658,1
8156,860,1
8157,502,1
8158,233,1
8159,460,1
8160,680,1
8161,280,1
8162,576,1
8163,742,1
8164,111,1
8165,815,1
8166,977,1
8167,399,1
8168,174,1
8169,32,1
8170,452,1
8171,1006,0
8172,438,1
8173,972,1
8174,343,1
8175,208,1
8176,866,1
8177,228,1
8178,978,1
8179,924,1
8180,740,1
8181,220,1
8182,472,1
8183,667,1
8184,293,1
8185,399,1
8186,725,1
8187,536,1
8188,217,1
8189,493,1
8190,467,1
8191,100,1
8192,833,1
8193,822,1
8194,565,1
8195,482,1
8196,691,1
8197,336,1
8198,124,1
8199,277,1
8200,592,1
8201,533,1
8202,930,1
8203,55,1
8204,346,1
8205,681,1
8206,594,1
8207,567,1
8208,331,1
8209,137,1
8210,967,1
8211,905,1
8212,673,1
8213,149,1
8214,763,1
8215,406,1
8216,231,1
8217,871,1
8218,29,1
8219,401,1
8220,519,1
8221,894,1
8222,819,1
8223,184,1
8224,936,1
8225,12,1
8226,149,1
8227,40,1
8228,881,1
8229,758,1
8230,115,1
8231,937,1
8232,353,1
8233,734,1
8234,944,1
8235,442,1
8236,952,1
8237,987,1
8238,849,1
8239,181,1
8240,749,1
8241,23,1
8242,398,1
8243,440,1
8244,636,1
8245,907,1
8246,673,1
8247,966,1
8248,265,1
8249,572,1
8250,844,1
8251,448,1
8252,154,1
8253,957,1
8254,929,1
8255,438,1
8256,498,1
8257,534,1
8258,445,1
8259,304,1
8260,1001,0
8261,397,1
8262,145,1
8263,971,1
8264,401,1
8265,765,1
8266,915,1
8267,429,1
8268,1003,0
8269,379,1
8270,95,1
8271,202,1
8272,196,1
8273,200,1
8274,514,1
8275,139,1
8276,605,1
8277,993,1
8278,568,1
8279,833,1
8280,983,1
8281,115,1
8282,441,1
8283,10,1
8284,74,1
8285,674,1
8286,295,1
8287,54,1
8288,911,1
8289,933,1
8290,309,1
8291,824,1
8292,70,1
8293,573,1
8294,264,1
8295,891,1
8296,622,1
8297,224,1
8298,170,1
8299,269,1
8300,24,1
8301,273,1
8302,849,1
8303,780,1
8304,352,1
8305,352,1
8306,421,1
8307,983,1
8308,653,1
8309,417,1
8310,945,1
8311,192,1
8312,180,1
8313,455,1
8314,313,1
8315,41,1
8316,656,1
8317,744,1
8318,1018,0
8319,620,1
8320,745,1
8321,291,1
8322,378,1
8323,677,1
8324,601,1
8325,585,1
8326,4,1
8327,526,1
8328,935,1
8329,978,1
8330,786,1
8331,623,1
8332,580,1
8333,771,1
8334,301,1
8335,65,1
8336,920,1
8337,633,1
8338,561,1
8339,812,1
8340,31,1
8341,1021,0
8342,278,1
8343,350,1
8344,723,1
8345,415,1
8346,104,1
8347,380,1
8348,1012,0
8349,744,1
8350,801,1
8351,102,1
8352,353,1
8353,121,1
8354,321,1
8355,692,1
8356,148,1
8357,5,1
8358,296,1
8359,701,1
8360,422,1
8361,795,1
8362,235,1
8363,473,1
8364,1004,0
8365,89,1
8366,59,1
8367,152,1
8368,698,1
8369,1023,0
8370,160,1
8371,674,1
8372,62,1
8373,766,1
8374,310,1
8375,169,1
8376,219,1
8377,725,1
8378,555,1
8379,749,1
8380,8,1
8381,230,1
8382,860,1
8383,35,1
8384,895,1
8385,14,1
8386,985,1
8387,291,1
8388,389,1
8389,735,1
8390,930,1
8391,968,1
8392,962,1
8393,123,1
8394,161,1
8395,459,1
8396,140,1
8397,841,1
8398,844,1
8399,397,1
8400,245,1
8401,717,1
8402,392,1
8403,671,1
8404,418,1
8405,215,1
8406,672,1
8407,323,1
8408,279,1
8409,443,1
8410,37,1
8411,982,1
8412,773,1
8413,616,1
8414,520,1
8415,966,1
8416,375,1
8417,650,1
8418,712,1
8419,864,1
8420,931,1
8421,516,1
8422,929,1
8423,881,1
8424,730,1
8425,655,1
8426,899,1
8427,374,1
8428,78,1
8429,544,1
8430,167,1
8431,927,1
8432,192,1
8433,931,1
8434,1018,0
8435,66,1
8436,958,1
8437,744,1
8438,637,1
8439,916,1
8440,879,1
8441,164,1
8442,172,1
8443,834,1
8444,773,1
8445,488,1
8446,527,1
8447,753,1
8448,458,1
8449,453,1
8450,11,1
8451,702,1
8452,733,1
8453,900,1
8454,860,1
8455,477,1
8456,65,1
8457,902,1
8458,756,1
8459,274,1
8460,290,1
8461,897,1
8462,628,1
8463,114,1
8464,825,1
8465,728,1
8466,770,1
8467,418,1
8468,625,1
8469,235,1
8470,502,1
8471,926,1
8472,681,1
8473,677,1
8474,929,1
8475,540,1
8476,694,1
8477,882,1
8478,872,1
8479,789,1
8480,413,1
8481,118,1
8482,830,1
8483,35,1
8484,672,1
8485,588,1
8486,882,1
8487,268,1
8488,673,1
8489,474,1
8490,619,1
8491,561,1
8492,324,1
8493,245,1
8494,414,1
8495,785,1
8496,4,1
8497,583,1
8498,75,1
8499,175,1
8500,143,1
8501,248,1
8502,861,1
8503,394,1
8504,707,1
8505,484,1
8506,934,1
8507,68,1
8508,209,1
8509,168,1
8510,212,1
8511,109,1
8512,27,1
8513,93,1
8514,596,1
8515,882,1
8516,360,1
8517,821,1
8518,58,1
8519,1013,0
8520,94,1
8521,910,1
8522,985,1
8523,553,1
8524,208,1
8525,581,1
8526,819,1
8527,114,1
8528,835,1
8529,37,1
8530,632,1
8531,222,1
8532,917,1
8533,457,1
8534,13,1
8535,947,1
8536,525,1
8537,109,1
8538,611,1
8539,113,1
8540,798,1
8541,744,1
8542,622,1
8543,56,1
8544,471,1
8545,80,1
8546,290,1
8547,384,1
8548,685,1
8549,339,1
8550,190,1
8551,386,1
8552,548,1
8553,133,1
8554,723,1
8555,312,1
8556,795,1
8557,316,1
8558,673,1
8559,411,1
8560,738,1
8561,592,1
8562,310,1
8563,692,1
8564,678,1
8565,59,1
8566,463,1
8567,507,1
8568,807,1
8569,598,1
8570,148,1
8571,462,1
8572,851,1
8573,814,1
8574,56,1
8575,124,1
8576,422,1
8577,450,1
8578,419,1
8579,212,1
8580,289,1
8581,486,1
8582,401,1
8583,558,1
8584,903,1
8585,338,1
8586,503,1
8587,762,1
8588,725,1
8589,185,1
8590,717,1
8591,116,1
8592,23,1
8593,956,1
8594,98,1
8595,635,1
8596,788,1
8597,1022,0
8598,634,1
8599,560,1
8600,927,1
8601,704,1
8602,880,1
8603,927,1
8604,18,1
8605,601,1
8606,762,1
8607,354,1
8608,705,1
8609,516,1
8610,145,1
8611,617,1
8612,474,1
8613,713,1
8614,950,1
8615,341,1
8616,193,1
8617,146,1
8618,788,1
8619,449,1
8620,639,1
8621,469,1
8622,262,1
8623,970,1
8624,337,1
8625,713,1
8626,1012,0
8627,528,1
8628,532,1
8629,411,1
8630,473,1
8631,149,1
8632,199,1
8633,981,1
8634,614,1
8635,176,1
8636,826,1
8637,652,1
8638,544,1
8639,51,1
8640,991,1
8641,129,1
8642,95,1
8643,341,1
8644,15,1
8645,571,1
8646,856,1
8647,866,1
8648,1011,0
8649,699,1
8650,699,1
8651,980,1
8652,25,1
8653,562,1
8654,277,1
8655,314,1
